longitude,latitude,fuel_type_code,fuel_type_label,flammability
152.79361021926513,-27.28348346617847,220,Open forest,0.82
152.79451837233057,-27.283353461277983,220,Open forest,0.82
152.79542652327572,-27.283223450747105,220,Open forest,0.82
152.79633467210047,-27.28309343458587,220,Open forest,0.82
152.79724281880482,-27.28296341279425,220,Open forest,0.82
152.79815096338862,-27.28283338537233,220,Open forest,0.82
152.79905910585177,-27.282703352320073,220,Open forest,0.82
152.79996724619423,-27.282573313637513,220,Open forest,0.82
152.8008753844159,-27.282443269324688,210,Tall open forest,0.85
152.8017835205167,-27.282313219381592,220,Open forest,0.82
152.80269165449656,-27.28218316380825,220,Open forest,0.82
152.8035997863553,-27.282053102604696,210,Tall open forest,0.85
152.804507916093,-27.281923035770927,220,Open forest,0.82
152.80541604370944,-27.281792963306955,220,Open forest,0.82
152.8063241692046,-27.281662885212842,220,Open forest,0.82
152.80723229257836,-27.28153280148857,210,Tall open forest,0.85
152.80814041383067,-27.281402712134177,210,Tall open forest,0.85
152.80904853296144,-27.281272617149664,210,Tall open forest,0.85
152.80995664997056,-27.28114251653506,220,Open forest,0.82
152.81086476485797,-27.281012410290387,220,Open forest,0.82
152.81177287762358,-27.280882298415655,220,Open forest,0.82
152.8126809882673,-27.28075218091089,210,Tall open forest,0.85
152.81358909678903,-27.2806220577761,220,Open forest,0.82
152.81449720318875,-27.28049192901129,220,Open forest,0.82
152.81540530746628,-27.280361794616535,220,Open forest,0.82
152.8163134096216,-27.280231654591812,220,Open forest,0.82
152.81722150965464,-27.28010150893713,210,Tall open forest,0.85
152.81812960756528,-27.279971357652528,210,Tall open forest,0.85
152.81903770335342,-27.27984120073803,210,Tall open forest,0.85
152.81994579701902,-27.279711038193618,210,Tall open forest,0.85
152.82085388856194,-27.279580870019373,210,Tall open forest,0.85
152.82176197798216,-27.27945069621526,210,Tall open forest,0.85
152.82267006527957,-27.27932051678131,210,Tall open forest,0.85
152.82357815045407,-27.279190331717576,210,Tall open forest,0.85
152.82448623350558,-27.27906014102401,210,Tall open forest,0.85
152.82539431443402,-27.278929944700703,210,Tall open forest,0.85
152.82630239323933,-27.278799742747612,220,Open forest,0.82
152.82721046992137,-27.278669535164784,220,Open forest,0.82
152.82811854448013,-27.27853932195226,210,Tall open forest,0.85
152.82902661691548,-27.27840910311003,210,Tall open forest,0.85
152.8299346872273,-27.2782788786381,210,Tall open forest,0.85
152.8308427554156,-27.278148648536522,210,Tall open forest,0.85
152.8317508214802,-27.278018412805284,210,Tall open forest,0.85
152.8326588854211,-27.277888171444452,220,Open forest,0.82
152.83356694723815,-27.277757924453983,220,Open forest,0.82
152.83447500693129,-27.27762767183394,930,Wildland urban interface 2,0.55
152.83538306450043,-27.277497413584328,930,Wildland urban interface 2,0.55
152.83629111994549,-27.277367149705153,631,Grassland,0.82
152.83719917326638,-27.277236880196458,631,Grassland,0.82
152.83810722446304,-27.277106605058243,631,Grassland,0.82
152.83901527353538,-27.276976324290548,930,Wildland urban interface 2,0.55
152.83992332048328,-27.276846037893367,930,Wildland urban interface 2,0.55
152.84083136530668,-27.276715745866735,220,Open forest,0.82
152.8417394080055,-27.27658544821065,220,Open forest,0.82
152.84264744857967,-27.27645514492515,220,Open forest,0.82
152.79285118980897,-27.28440513240552,220,Open forest,0.82
152.79375935127624,-27.284275132228608,220,Open forest,0.82
152.79466751062324,-27.284145126421247,220,Open forest,0.82
152.7955756678499,-27.284015114983468,220,Open forest,0.82
152.79648382295616,-27.283885097915274,220,Open forest,0.82
152.7973919759419,-27.283755075216703,220,Open forest,0.82
152.7983001268071,-27.283625046887764,220,Open forest,0.82
152.7992082755516,-27.28349501292846,220,Open forest,0.82
152.80011642217534,-27.28336497333882,220,Open forest,0.82
152.80102456667828,-27.283234928118876,210,Tall open forest,0.85
152.80193270906028,-27.28310487726864,220,Open forest,0.82
152.80284084932129,-27.28297482078813,210,Tall open forest,0.85
152.80374898746118,-27.282844758677356,210,Tall open forest,0.85
152.80465712347993,-27.282714690936363,210,Tall open forest,0.85
152.80556525737742,-27.282584617565117,220,Open forest,0.82
152.80647338915355,-27.28245453856371,220,Open forest,0.82
152.80738151880826,-27.28232445393208,210,Tall open forest,0.85
152.80828964634148,-27.282194363670307,220,Open forest,0.82
152.80919777175305,-27.282064267778395,220,Open forest,0.82
152.810105895043,-27.281934166256363,210,Tall open forest,0.85
152.81101401621115,-27.281804059104207,210,Tall open forest,0.85
152.8119221352575,-27.281673946321963,210,Tall open forest,0.85
152.8128302521819,-27.281543827909648,210,Tall open forest,0.85
152.81373836698424,-27.281413703867287,210,Tall open forest,0.85
152.81464647966453,-27.281283574194905,210,Tall open forest,0.85
152.81555459022263,-27.281153438892503,210,Tall open forest,0.85
152.81646269865846,-27.281023297960086,210,Tall open forest,0.85
152.8173708049719,-27.280893151397716,210,Tall open forest,0.85
152.81827890916293,-27.280762999205372,220,Open forest,0.82
152.81918701123143,-27.280632841383113,210,Tall open forest,0.85
152.82009511117732,-27.28050267793089,210,Tall open forest,0.85
152.82100320900054,-27.280372508848803,210,Tall open forest,0.85
152.821911304701,-27.280242334136826,210,Tall open forest,0.85
152.82281939827857,-27.280112153794978,210,Tall open forest,0.85
152.8237274897332,-27.279981967823286,210,Tall open forest,0.85
152.82463557906482,-27.27985177622177,210,Tall open forest,0.85
152.82554366627326,-27.279721578990433,210,Tall open forest,0.85
152.82645175135858,-27.27959137612932,220,Open forest,0.82
152.8273598343206,-27.279461167638445,220,Open forest,0.82
152.82826791515924,-27.27933095351779,220,Open forest,0.82
152.82917599387443,-27.27920073376742,930,Wildland urban interface 2,0.55
152.8300840704661,-27.279070508387342,220,Open forest,0.82
152.83099214493416,-27.27894027737755,210,Tall open forest,0.85
152.8319002172785,-27.278810040738104,220,Open forest,0.82
152.83280828749906,-27.27867979846897,220,Open forest,0.82
152.83371635559575,-27.27854955057022,220,Open forest,0.82
152.83462442156846,-27.278419297041836,220,Open forest,0.82
152.83553248541716,-27.278289037883862,220,Open forest,0.82
152.83644054714173,-27.278158773096294,930,Wildland urban interface 2,0.55
152.8373486067421,-27.27802850267916,631,Grassland,0.82
152.83825666421816,-27.277898226632487,930,Wildland urban interface 2,0.55
152.83916471956988,-27.277767944956285,930,Wildland urban interface 2,0.55
152.84007277279713,-27.27763765765056,930,Wildland urban interface 2,0.55
152.84098082389977,-27.27750736471537,220,Open forest,0.82
152.84188887287786,-27.277377066150688,930,Wildland urban interface 2,0.55
152.8427969197312,-27.277246761956555,930,Wildland urban interface 2,0.55
152.79300031765862,-27.2851967991057,220,Open forest,0.82
152.79390848540757,-27.285066798021894,220,Open forest,0.82
152.7948166510362,-27.284936791307622,220,Open forest,0.82
152.79572481454449,-27.2848067789629,220,Open forest,0.82
152.79663297593228,-27.284676760987722,220,Open forest,0.82
152.7975411351996,-27.284546737382136,220,Open forest,0.82
152.79844929234622,-27.28441670814614,220,Open forest,0.82
152.79935744737216,-27.284286673279766,220,Open forest,0.82
152.8002656002773,-27.28415663278302,220,Open forest,0.82
152.80117375106158,-27.284026586655948,220,Open forest,0.82
152.80208189972484,-27.283896534898528,220,Open forest,0.82
152.8029900462671,-27.28376647751079,210,Tall open forest,0.85
152.80389819068822,-27.28363641449278,210,Tall open forest,0.85
152.8048063329881,-27.283506345844504,220,Open forest,0.82
152.80571447316672,-27.28337627156596,220,Open forest,0.82
152.80662261122393,-27.283246191657195,220,Open forest,0.82
152.80753074715963,-27.283116106118197,220,Open forest,0.82
152.80843888097385,-27.28298601494902,210,Tall open forest,0.85
152.80934701266636,-27.282855918149657,220,Open forest,0.82
152.8102551422372,-27.282725815720127,220,Open forest,0.82
152.8111632696862,-27.28259570766047,220,Open forest,0.82
152.81207139501333,-27.282465593970684,210,Tall open forest,0.85
152.81297951821847,-27.282335474650804,210,Tall open forest,0.85
152.81388763930156,-27.28220534970083,210,Tall open forest,0.85
152.8147957582625,-27.282075219120795,210,Tall open forest,0.85
152.8157038751012,-27.28194508291072,210,Tall open forest,0.85
152.8166119898176,-27.281814941070603,210,Tall open forest,0.85
152.8175201024116,-27.28168479360049,220,Open forest,0.82
152.8184282128831,-27.28155464050037,220,Open forest,0.82
152.81933632123207,-27.281424481770294,631,Grassland,0.82
152.82024442745836,-27.281294317410243,631,Grassland,0.82
152.82115253156192,-27.28116414742028,210,Tall open forest,0.85
152.82206063354266,-27.281033971800397,210,Tall open forest,0.85
152.82296873340047,-27.28090379055059,210,Tall open forest,0.85
152.82387683113535,-27.280773603670927,220,Open forest,0.82
152.82478492674713,-27.280643411161403,210,Tall open forest,0.85
152.82569302023575,-27.28051321302205,210,Tall open forest,0.85
152.82660111160112,-27.280383009252873,220,Open forest,0.82
152.82750920084317,-27.280252799853855,220,Open forest,0.82
152.8284172879618,-27.280122584825083,210,Tall open forest,0.85
152.82932537295693,-27.279992364166553,930,Wildland urban interface 2,0.55
152.8302334558285,-27.279862137878254,220,Open forest,0.82
152.83114153657644,-27.279731905960222,930,Wildland urban interface 2,0.55
152.8320496152006,-27.279601668412486,210,Tall open forest,0.85
152.83295769170093,-27.279471425235077,220,Open forest,0.82
152.83386576607734,-27.279341176427966,220,Open forest,0.82
152.83477383832974,-27.279210921991226,220,Open forest,0.82
152.83568190845807,-27.27908066192484,930,Wildland urban interface 2,0.55
152.83658997646222,-27.278950396228847,930,Wildland urban interface 2,0.55
152.83749804234213,-27.278820124903238,220,Open forest,0.82
152.8384061060977,-27.278689847948062,930,Wildland urban interface 2,0.55
152.83931416772884,-27.278559565363324,930,Wildland urban interface 2,0.55
152.8402222272355,-27.27842927714904,930,Wildland urban interface 2,0.55
152.84113028461752,-27.278298983305238,930,Wildland urban interface 2,0.55
152.8420383398749,-27.278168683831915,220,Open forest,0.82
152.84294639300754,-27.27803837872911,220,Open forest,0.82
152.79314944762845,-27.28598846554922,220,Open forest,0.82
152.7940576216592,-27.285858463558515,220,Open forest,0.82
152.79496579356956,-27.285728455937296,220,Open forest,0.82
152.79587396335953,-27.285598442685576,220,Open forest,0.82
152.79678213102898,-27.285468423803387,210,Tall open forest,0.85
152.79769029657788,-27.28533839929075,220,Open forest,0.82
152.79859846000608,-27.285208369147668,220,Open forest,0.82
152.79950662131353,-27.28507833337417,220,Open forest,0.82
152.80041478050012,-27.284948291970295,220,Open forest,0.82
152.80132293756583,-27.284818244936012,210,Tall open forest,0.85
152.80223109251048,-27.284688192271386,210,Tall open forest,0.85
152.80313924533408,-27.284558133976404,210,Tall open forest,0.85
152.80404739603648,-27.28442807005111,210,Tall open forest,0.85
152.8049555446176,-27.284298000495504,210,Tall open forest,0.85
152.8058636910774,-27.28416792530964,220,Open forest,0.82
152.80677183541576,-27.284037844493476,220,Open forest,0.82
152.8076799776326,-27.283907758047075,210,Tall open forest,0.85
152.80858811772785,-27.283777665970455,210,Tall open forest,0.85
152.80949625570142,-27.283647568263596,210,Tall open forest,0.85
152.81040439155322,-27.283517464926568,210,Tall open forest,0.85
152.81131252528314,-27.283387355959356,220,Open forest,0.82
152.81222065689113,-27.28325724136199,210,Tall open forest,0.85
152.81312878637715,-27.283127121134495,210,Tall open forest,0.85
152.814036913741,-27.28299699527688,210,Tall open forest,0.85
152.8149450389827,-27.282866863789167,210,Tall open forest,0.85
152.81585316210212,-27.282736726671363,210,Tall open forest,0.85
152.81676128309917,-27.282606583923506,220,Open forest,0.82
152.81766940197377,-27.282476435545608,220,Open forest,0.82
152.81857751872585,-27.282346281537688,210,Tall open forest,0.85
152.81948563335533,-27.282216121899765,631,Grassland,0.82
152.82039374586213,-27.28208595663185,631,Grassland,0.82
152.8213018562461,-27.28195578573395,930,Wildland urban interface 2,0.55
152.82220996450724,-27.281825609206127,210,Tall open forest,0.85
152.82311807064542,-27.281695427048355,220,Open forest,0.82
152.82402617466056,-27.281565239260694,220,Open forest,0.82
152.8249342765526,-27.281435045843114,220,Open forest,0.82
152.82584237632142,-27.28130484679568,220,Open forest,0.82
152.82675047396697,-27.281174642118383,120,Closed forest,0.6
152.82765856948913,-27.281044431811253,220,Open forest,0.82
152.82856666288785,-27.28091421587429,220,Open forest,0.82
152.82947475416304,-27.28078399430752,220,Open forest,0.82
152.8303828433146,-27.280653767111005,220,Open forest,0.82
152.83129093034245,-27.28052353428469,930,Wildland urban interface 2,0.55
152.8321990152465,-27.28039329582866,220,Open forest,0.82
152.8331070980267,-27.2802630517429,220,Open forest,0.82
152.8340151786829,-27.280132802027424,220,Open forest,0.82
152.83492325721508,-27.280002546682258,220,Open forest,0.82
152.83583133362313,-27.279872285707437,930,Wildland urban interface 2,0.55
152.83673940790695,-27.279742019102947,930,Wildland urban interface 2,0.55
152.83764748006647,-27.27961174686885,220,Open forest,0.82
152.83855555010163,-27.27948146900513,930,Wildland urban interface 2,0.55
152.8394636180123,-27.279351185511825,930,Wildland urban interface 2,0.55
152.84037168379845,-27.279220896388942,930,Wildland urban interface 2,0.55
152.84127974745994,-27.27909060163649,930,Wildland urban interface 2,0.55
152.8421878089967,-27.278960301254504,930,Wildland urban interface 2,0.55
152.84309586840868,-27.278829995242987,930,Wildland urban interface 2,0.55
152.79329857971857,-27.28678013173622,220,Open forest,0.82
152.79420676003116,-27.286650128838563,220,Open forest,0.82
152.79511493822335,-27.28652012031035,220,Open forest,0.82
152.79602311429508,-27.286390106151604,220,Open forest,0.82
152.79693128824627,-27.286260086362372,220,Open forest,0.82
152.79783946007683,-27.28613006094265,220,Open forest,0.82
152.7987476297867,-27.286000029892435,220,Open forest,0.82
152.79965579737575,-27.285869993211804,220,Open forest,0.82
152.8005639628439,-27.28573995090071,220,Open forest,0.82
152.80147212619107,-27.285609902959223,220,Open forest,0.82
152.8023802874172,-27.28547984938734,210,Tall open forest,0.85
152.8032884465222,-27.285349790185084,210,Tall open forest,0.85
152.804196603506,-27.28521972535247,210,Tall open forest,0.85
152.80510475836846,-27.285089654889514,220,Open forest,0.82
152.80601291110952,-27.284959578796244,220,Open forest,0.82
152.80692106172913,-27.284829497072682,210,Tall open forest,0.85
152.80782921022717,-27.284699409718826,210,Tall open forest,0.85
152.80873735660353,-27.284569316734718,210,Tall open forest,0.85
152.8096455008582,-27.28443921812035,210,Tall open forest,0.85
152.81055364299107,-27.28430911387577,210,Tall open forest,0.85
152.81146178300202,-27.284179004000976,210,Tall open forest,0.85
152.812369920891,-27.28404888849599,210,Tall open forest,0.85
152.81327805665788,-27.28391876736085,210,Tall open forest,0.85
152.81418619030265,-27.28378864059554,210,Tall open forest,0.85
152.81509432182517,-27.283658508200116,210,Tall open forest,0.85
152.81600245122536,-27.283528370174572,210,Tall open forest,0.85
152.81691057850315,-27.283398226518916,220,Open forest,0.82
152.81781870365847,-27.28326807723322,120,Closed forest,0.6
152.8187268266912,-27.283137922317433,920,Wildland urban interface 1,0.7
152.8196349476013,-27.28300776177162,631,Grassland,0.82
152.82054306638864,-27.282877595595792,631,Grassland,0.82
152.82145118305317,-27.282747423789957,930,Wildland urban interface 2,0.55
152.82235929759474,-27.282617246354143,930,Wildland urban interface 2,0.55
152.8232674100134,-27.28248706328836,930,Wildland urban interface 2,0.55
152.8241755203089,-27.282356874592633,220,Open forest,0.82
152.82508362848128,-27.282226680266994,220,Open forest,0.82
152.82599173453042,-27.28209648031143,220,Open forest,0.82
152.8268998384562,-27.281966274725995,220,Open forest,0.82
152.8278079402586,-27.28183606351068,220,Open forest,0.82
152.82871603993746,-27.281705846665506,220,Open forest,0.82
152.82962413749274,-27.28157562419049,220,Open forest,0.82
152.83053223292438,-27.281445396085694,120,Closed forest,0.6
152.83144032623224,-27.28131516235108,220,Open forest,0.82
152.83234841741628,-27.281184922986697,930,Wildland urban interface 2,0.55
152.8332565064764,-27.281054677992547,220,Open forest,0.82
152.8341645934125,-27.280924427368667,220,Open forest,0.82
152.83507267822452,-27.280794171115076,220,Open forest,0.82
152.83598076091238,-27.28066390923175,220,Open forest,0.82
152.83688884147597,-27.28053364171879,220,Open forest,0.82
152.8377969199152,-27.28040336857613,930,Wildland urban interface 2,0.55
152.83870499623004,-27.280273089803828,220,Open forest,0.82
152.83961307042034,-27.280142805401898,930,Wildland urban interface 2,0.55
152.84052114248607,-27.28001251537038,220,Open forest,0.82
152.84142921242707,-27.279882219709258,220,Open forest,0.82
152.84233728024336,-27.279751918418555,220,Open forest,0.82
152.84324534593475,-27.2796216114983,220,Open forest,0.82
152.79344771392897,-27.287571797666875,220,Open forest,0.82
152.79435590052347,-27.287441793862207,210,Tall open forest,0.85
152.7952640849976,-27.287311784426976,220,Open forest,0.82
152.79617226735118,-27.287181769361183,220,Open forest,0.82
152.79708044758422,-27.28705174866485,220,Open forest,0.82
152.79798862569652,-27.286921722338008,220,Open forest,0.82
152.7988968016881,-27.28679169038065,220,Open forest,0.82
152.79980497555883,-27.286661652792805,220,Open forest,0.82
152.8007131473086,-27.286531609574492,220,Open forest,0.82
152.8016213169374,-27.286401560725754,220,Open forest,0.82
152.80252948444507,-27.286271506246592,210,Tall open forest,0.85
152.80343764983155,-27.286141446137,220,Open forest,0.82
152.8043458130968,-27.28601138039702,210,Tall open forest,0.85
152.80525397424069,-27.28588130902669,210,Tall open forest,0.85
152.80616213326311,-27.28575123202599,210,Tall open forest,0.85
152.80707029016403,-27.285621149394974,210,Tall open forest,0.85
152.80797844494336,-27.285491061133634,210,Tall open forest,0.85
152.80888659760097,-27.285360967242,210,Tall open forest,0.85
152.80979474813682,-27.285230867720085,220,Open forest,0.82
152.81070289655082,-27.285100762567907,220,Open forest,0.82
152.81161104284288,-27.284970651785482,210,Tall open forest,0.85
152.8125191870129,-27.28484053537284,210,Tall open forest,0.85
152.8134273290608,-27.284710413330025,210,Tall open forest,0.85
152.81433546898654,-27.284580285656993,210,Tall open forest,0.85
152.81524360678998,-27.28445015235381,210,Tall open forest,0.85
152.81615174247102,-27.28432001342048,210,Tall open forest,0.85
152.81705987602967,-27.284189868857027,220,Open forest,0.82
152.81796800746577,-27.284059718663443,220,Open forest,0.82
152.81887613677924,-27.283929562839802,920,Wildland urban interface 1,0.7
152.81978426397,-27.283799401386055,230,Low open forest,0.75
152.820692389038,-27.28366923430228,631,Grassland,0.82
152.82160051198312,-27.283539061588453,930,Wildland urban interface 2,0.55
152.8225086328053,-27.283408883244633,930,Wildland urban interface 2,0.55
152.82341675150442,-27.283278699270795,220,Open forest,0.82
152.82432486808042,-27.283148509666997,210,Tall open forest,0.85
152.82523298253324,-27.283018314433214,930,Wildland urban interface 2,0.55
152.82614109486272,-27.282888113569527,210,Tall open forest,0.85
152.82704920506885,-27.282757907075883,220,Open forest,0.82
152.8279573131515,-27.282627694952343,220,Open forest,0.82
152.82886541911066,-27.282497477198927,220,Open forest,0.82
152.82977352294614,-27.282367253815647,220,Open forest,0.82
152.83068162465793,-27.282237024802505,120,Closed forest,0.6
152.8315897242459,-27.282106790159546,210,Tall open forest,0.85
152.83249782171,-27.28197654988678,220,Open forest,0.82
152.83340591705013,-27.281846303984228,220,Open forest,0.82
152.8343140102662,-27.28171605245189,220,Open forest,0.82
152.83522210135817,-27.28158579528982,220,Open forest,0.82
152.8361301903259,-27.281455532497983,930,Wildland urban interface 2,0.55
152.83703827716934,-27.28132526407645,930,Wildland urban interface 2,0.55
152.83794636188838,-27.281194990025213,930,Wildland urban interface 2,0.55
152.83885444448293,-27.281064710344296,220,Open forest,0.82
152.83976252495296,-27.280934425033728,930,Wildland urban interface 2,0.55
152.84067060329835,-27.280804134093522,930,Wildland urban interface 2,0.55
152.841578679519,-27.28067383752368,930,Wildland urban interface 2,0.55
152.84248675361482,-27.280543535324238,930,Wildland urban interface 2,0.55
152.84339482558576,-27.28041322749521,220,Open forest,0.82
152.7935968502597,-27.288363463341284,220,Open forest,0.82
152.79450504313624,-27.288233458629584,210,Tall open forest,0.85
152.79541323389233,-27.288103448287288,220,Open forest,0.82
152.79632142252788,-27.28797343231439,220,Open forest,0.82
152.79722960904277,-27.287843410710945,220,Open forest,0.82
152.79813779343698,-27.287713383476934,220,Open forest,0.82
152.79904597571036,-27.287583350612383,220,Open forest,0.82
152.79995415586285,-27.28745331211731,220,Open forest,0.82
152.80086233389437,-27.287323267991738,220,Open forest,0.82
152.8017705098048,-27.28719321823571,220,Open forest,0.82
152.8026786835941,-27.287063162849215,220,Open forest,0.82
152.80358685526218,-27.28693310183226,220,Open forest,0.82
152.80449502480897,-27.286803035184906,210,Tall open forest,0.85
152.80540319223434,-27.286672962907144,210,Tall open forest,0.85
152.80631135753822,-27.286542884998987,220,Open forest,0.82
152.80721952072054,-27.286412801460475,120,Closed forest,0.6
152.80812768178123,-27.28628271229159,210,Tall open forest,0.85
152.80903584072018,-27.286152617492398,210,Tall open forest,0.85
152.8099439975373,-27.286022517062907,210,Tall open forest,0.85
152.8108521522325,-27.2858924110031,210,Tall open forest,0.85
152.81176030480577,-27.28576229931303,210,Tall open forest,0.85
152.81266845525693,-27.285632181992703,210,Tall open forest,0.85
152.81357660358591,-27.28550205904214,210,Tall open forest,0.85
152.81448474979268,-27.28537193046136,220,Open forest,0.82
152.81539289387712,-27.285241796250382,210,Tall open forest,0.85
152.81630103583916,-27.285111656409224,210,Tall open forest,0.85
152.8172091756787,-27.284981510937904,220,Open forest,0.82
152.81811731339565,-27.28485135983645,220,Open forest,0.82
152.81902544898995,-27.284721203104876,220,Open forest,0.82
152.81993358246152,-27.28459104074318,220,Open forest,0.82
152.82084171381024,-27.28446087275141,220,Open forest,0.82
152.82174984303606,-27.284330699129562,220,Open forest,0.82
152.82265797013886,-27.284200519877672,220,Open forest,0.82
152.82356609511857,-27.28407033499575,220,Open forest,0.82
152.82447421797514,-27.283940144483825,210,Tall open forest,0.85
152.82538233870844,-27.283809948341904,930,Wildland urban interface 2,0.55
152.82629045731838,-27.28367974657,220,Open forest,0.82
152.82719857380496,-27.28354953916816,220,Open forest,0.82
152.828106688168,-27.28341932613637,220,Open forest,0.82
152.82901480040746,-27.283289107474648,220,Open forest,0.82
152.8299229105232,-27.28315888318305,220,Open forest,0.82
152.83083101851525,-27.283028653261578,120,Closed forest,0.6
152.83173912438343,-27.282898417710218,210,Tall open forest,0.85
152.83264722812768,-27.282768176529032,930,Wildland urban interface 2,0.55
152.83355532974792,-27.282637929718017,930,Wildland urban interface 2,0.55
152.83446342924407,-27.282507677277216,220,Open forest,0.82
152.83537152661603,-27.282377419206597,930,Wildland urban interface 2,0.55
152.83627962186372,-27.28224715550622,631,Grassland,0.82
152.8371877149871,-27.282116886176112,930,Wildland urban interface 2,0.55
152.838095805986,-27.281986611216254,631,Grassland,0.82
152.8390038948604,-27.281856330626695,930,Wildland urban interface 2,0.55
152.83991198161021,-27.28172604440743,930,Wildland urban interface 2,0.55
152.84082006623532,-27.28159575255849,631,Grassland,0.82
152.84172814873568,-27.28146545507991,930,Wildland urban interface 2,0.55
152.84263622911118,-27.281335151971682,631,Grassland,0.82
152.84354430736173,-27.281204843233844,220,Open forest,0.82
152.7937459887108,-27.289155128759617,210,Tall open forest,0.85
152.79465418786947,-27.289025123140867,220,Open forest,0.82
152.79556238490764,-27.288895111891467,220,Open forest,0.82
152.7964705798252,-27.288765095011467,220,Open forest,0.82
152.7973787726221,-27.288635072500828,210,Tall open forest,0.85
152.79828696329824,-27.288505044359614,220,Open forest,0.82
152.7991951518535,-27.288375010587842,220,Open forest,0.82
152.80010333828784,-27.288244971185488,220,Open forest,0.82
152.80101152260116,-27.288114926152637,220,Open forest,0.82
152.8019197047934,-27.287984875489283,220,Open forest,0.82
152.8028278848644,-27.287854819195402,210,Tall open forest,0.85
152.80373606281415,-27.287724757271057,220,Open forest,0.82
152.80464423864254,-27.287594689716272,210,Tall open forest,0.85
152.80555241234947,-27.287464616531043,210,Tall open forest,0.85
152.80646058393492,-27.287334537715395,120,Closed forest,0.6
152.80736875339875,-27.287204453269354,220,Open forest,0.82
152.80827692074084,-27.2870743631929,210,Tall open forest,0.85
152.8091850859612,-27.286944267486124,210,Tall open forest,0.85
152.81009324905966,-27.286814166148986,220,Open forest,0.82
152.8110014100362,-27.286684059181518,220,Open forest,0.82
152.8119095688907,-27.286553946583755,220,Open forest,0.82
152.81281772562306,-27.28642382835571,210,Tall open forest,0.85
152.81372588023328,-27.28629370449738,210,Tall open forest,0.85
152.81463403272116,-27.286163575008807,210,Tall open forest,0.85
152.81554218308668,-27.28603343989,220,Open forest,0.82
152.81645033132978,-27.285903299140983,220,Open forest,0.82
152.8173584774503,-27.285773152761767,220,Open forest,0.82
152.81826662144823,-27.285643000752383,220,Open forest,0.82
152.81917476332342,-27.285512843112848,920,Wildland urban interface 1,0.7
152.82008290307584,-27.285382679843167,920,Wildland urban interface 1,0.7
152.8209910407054,-27.285252510943366,930,Wildland urban interface 2,0.55
152.82189917621196,-27.285122336413455,220,Open forest,0.82
152.82280730959548,-27.284992156253473,220,Open forest,0.82
152.8237154408559,-27.28486197046343,220,Open forest,0.82
152.8246235699931,-27.284731779043337,210,Tall open forest,0.85
152.825531697007,-27.284601581993236,220,Open forest,0.82
152.8264398218975,-27.284471379313114,220,Open forest,0.82
152.82734794466455,-27.284341171003007,220,Open forest,0.82
152.82825606530807,-27.284210957062918,220,Open forest,0.82
152.82916418382794,-27.284080737492886,220,Open forest,0.82
152.83007230022406,-27.283950512292932,220,Open forest,0.82
152.83098041449642,-27.283820281463044,220,Open forest,0.82
152.8318885266449,-27.283690045003286,220,Open forest,0.82
152.83279663666937,-27.283559802913622,220,Open forest,0.82
152.8337047445698,-27.283429555194132,220,Open forest,0.82
152.83461285034608,-27.28329930184479,220,Open forest,0.82
152.83552095399816,-27.283169042865616,220,Open forest,0.82
152.8364290555259,-27.283038778256664,631,Grassland,0.82
152.83733715492926,-27.28290850801791,631,Grassland,0.82
152.83824525220817,-27.282778232149415,631,Grassland,0.82
152.83915334736247,-27.282647950651167,631,Grassland,0.82
152.84006144039216,-27.282517663523187,930,Wildland urban interface 2,0.55
152.8409695312971,-27.282387370765495,631,Grassland,0.82
152.8418776200772,-27.282257072378123,930,Wildland urban interface 2,0.55
152.84278570673249,-27.282126768361067,930,Wildland urban interface 2,0.55
152.84369379126272,-27.281996458714374,631,Grassland,0.82
152.79389512928233,-27.289946793922017,220,Open forest,0.82
152.7948033347232,-27.28981678739616,220,Open forest,0.82
152.79571153804355,-27.289686775239634,210,Tall open forest,0.85
152.79661973924323,-27.289556757452438,210,Tall open forest,0.85
152.7975279383222,-27.28942673403461,210,Tall open forest,0.85
152.79843613528033,-27.289296704986164,220,Open forest,0.82
152.79934433011758,-27.28916667030711,220,Open forest,0.82
152.80025252283383,-27.28903662999748,220,Open forest,0.82
152.80116071342906,-27.28890658405729,220,Open forest,0.82
152.8020689019031,-27.288776532486544,220,Open forest,0.82
152.80297708825594,-27.288646475285283,210,Tall open forest,0.85
152.80388527248743,-27.288516412453507,210,Tall open forest,0.85
152.80479345459756,-27.288386343991256,210,Tall open forest,0.85
152.80570163458617,-27.288256269898522,210,Tall open forest,0.85
152.80660981245322,-27.288126190175326,210,Tall open forest,0.85
152.80751798819858,-27.287996104821715,210,Tall open forest,0.85
152.80842616182224,-27.28786601383769,210,Tall open forest,0.85
152.80933433332407,-27.287735917223262,210,Tall open forest,0.85
152.810242502704,-27.287605814978463,210,Tall open forest,0.85
152.8111506699619,-27.287475707103305,210,Tall open forest,0.85
152.81205883509776,-27.2873455935978,210,Tall open forest,0.85
152.81296699811145,-27.287215474461977,210,Tall open forest,0.85
152.8138751590029,-27.287085349695857,210,Tall open forest,0.85
152.814783317772,-27.286955219299443,210,Tall open forest,0.85
152.8156914744187,-27.286825083272785,210,Tall open forest,0.85
152.8165996289429,-27.286694941615867,220,Open forest,0.82
152.81750778134452,-27.286564794328715,220,Open forest,0.82
152.81841593162346,-27.286434641411383,220,Open forest,0.82
